\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2005,,,
Date,Hour,Market Demand,Ontario Demand
15/08/2005,2,15795,14180
15/08/2005,3,15734,14088
15/08/2005,4,16108,14204
15/08/2005,5,16191,14604
15/08/2005,6,16887,15354
15/08/2005,7,17976,16684
15/08/2005,8,19473,18189
15/08/2005,9,20583,19429
15/08/2005,10,21346,20548
15/08/2005,11,22246,21107
15/08/2005,12,21888,21224
15/08/2005,13,22120,21519
15/08/2005,14,22359,21806
15/08/2005,15,22287,21884
15/08/2005,16,22387,22134
15/08/2005,17,22515,22112
15/08/2005,18,21762,21409
15/08/2005,19,20932,20714
15/08/2005,20,20951,20509
15/08/2005,21,21308,20566
15/08/2005,22,19907,19091
15/08/2005,23,18621,17259
15/08/2005,24,17681,16098
16/08/2005,1,17034,15275
16/08/2005,2,16472,15049
16/08/2005,3,16098,14614
16/08/2005,4,16078,14529
16/08/2005,5,16709,14902
16/08/2005,6,17443,15664
16/08/2005,7,18522,16943
16/08/2005,8,19360,18526
16/08/2005,9,20318,19509
16/08/2005,10,20969,20378
16/08/2005,11,21578,21004
16/08/2005,12,21919,21204
16/08/2005,13,22131,21558
16/08/2005,14,21922,21499
16/08/2005,15,21810,21443
16/08/2005,16,22221,21862
16/08/2005,17,22535,22027
16/08/2005,18,21762,21338
16/08/2005,19,21101,20677
16/08/2005,20,21065,20591
16/08/2005,21,21139,20696
16/08/2005,22,19898,19104
16/08/2005,23,18774,17324
16/08/2005,24,18458,16417
17/08/2005,1,17651,15726
17/08/2005,2,16981,15111
17/08/2005,3,16809,14611
17/08/2005,4,16699,14750
17/08/2005,5,16985,15248
17/08/2005,6,17941,16091
17/08/2005,7,19116,17372
17/08/2005,8,19909,18807
17/08/2005,9,20689,19652
17/08/2005,10,20871,20410
17/08/2005,11,21308,20847
17/08/2005,12,21341,20980
17/08/2005,13,21976,21341
17/08/2005,14,21865,21351
17/08/2005,15,22023,21569
17/08/2005,16,22274,21820
17/08/2005,17,22733,21724
17/08/2005,18,22229,21419
17/08/2005,19,21266,20505
17/08/2005,20,21021,20278
17/08/2005,21,21039,20268
17/08/2005,22,19625,18789
17/08/2005,23,18669,17076
17/08/2005,24,18225,16094
18/08/2005,1,17650,15377
18/08/2005,2,16932,14838
18/08/2005,3,16611,14523
18/08/2005,4,16872,14595
18/08/2005,5,17217,14951
18/08/2005,6,18074,15758
18/08/2005,7,18833,17043
18/08/2005,8,20004,18420
18/08/2005,9,20377,19240
18/08/2005,10,20933,19998
18/08/2005,11,21480,20451
18/08/2005,12,21671,20591
18/08/2005,13,22051,20922
18/08/2005,14,22026,20881
18/08/2005,15,22260,20890
18/08/2005,16,22556,21005
18/08/2005,17,21834,20807
18/08/2005,18,21308,20379
18/08/2005,19,20869,19760
18/08/2005,20,21071,19922
18/08/2005,21,21150,19829
18/08/2005,22,20370,18747
18/08/2005,23,18965,17194
18/08/2005,24,18601,16310
19/08/2005,1,17874,15748
19/08/2005,2,17463,15320
19/08/2005,3,17245,14970
19/08/2005,4,16841,14955
19/08/2005,5,17081,15677
19/08/2005,6,17871,16367
19/08/2005,7,18734,17628
19/08/2005,8,19423,18834
19/08/2005,9,20072,19543
19/08/2005,10,20882,20278
19/08/2005,11,21679,21001
19/08/2005,12,21771,20918
19/08/2005,13,22001,21323
19/08/2005,14,21608,21054
19/08/2005,15,21311,20868
19/08/2005,16,20647,20210
19/08/2005,17,20615,20172
19/08/2005,18,20580,20137
19/08/2005,19,20272,19829
19/08/2005,20,20338,19895
19/08/2005,21,20024,19724
19/08/2005,22,19100,18450
19/08/2005,23,18182,16853
19/08/2005,24,17197,15981
20/08/2005,1,16887,15218
20/08/2005,2,16274,14895
20/08/2005,3,16085,14528
20/08/2005,4,16319,14310
20/08/2005,5,16348,14407
20/08/2005,6,16482,14756
20/08/2005,7,16665,15294
20/08/2005,8,17058,16355
20/08/2005,9,17638,17159
20/08/2005,10,18179,18000
20/08/2005,11,18695,18513
20/08/2005,12,18703,18516
20/08/2005,13,18793,18523
20/08/2005,14,18743,18306
20/08/2005,15,18924,18111
20/08/2005,16,19044,18151
20/08/2005,17,19461,18368
20/08/2005,18,18936,18091
20/08/2005,19,19063,17830
20/08/2005,20,19291,18083
20/08/2005,21,18847,18128
20/08/2005,22,18296,17562
20/08/2005,23,17461,16321
20/08/2005,24,16837,15532
21/08/2005,1,16615,14981
21/08/2005,2,16651,14627
21/08/2005,3,16294,14340
21/08/2005,4,15904,14057
21/08/2005,5,15840,13994
21/08/2005,6,15828,13981
21/08/2005,7,16058,14345
21/08/2005,8,17027,15498
21/08/2005,9,17912,16923
21/08/2005,10,18800,17867
21/08/2005,11,19525,18531
21/08/2005,12,20207,18690
21/08/2005,13,19729,18803
21/08/2005,14,19494,18818
21/08/2005,15,19562,18877
21/08/2005,16,19964,19179
21/08/2005,17,20043,19182
21/08/2005,18,19538,18594
21/08/2005,19,19261,18226
21/08/2005,20,19154,18194
21/08/2005,21,19140,18294
21/08/2005,22,18288,17201
21/08/2005,23,17558,15980
21/08/2005,24,16912,14985
22/08/2005,1,16689,14593
22/08/2005,2,16670,14361
22/08/2005,3,16249,14137
22/08/2005,4,16269,14206
22/08/2005,5,16561,14593
22/08/2005,6,17253,15427
22/08/2005,7,18118,16753
22/08/2005,8,19436,18097
22/08/2005,9,19852,18619
22/08/2005,10,21065,19503
22/08/2005,11,21091,19567
22/08/2005,12,21256,19673
22/08/2005,13,21551,19615
22/08/2005,14,21594,19539
22/08/2005,15,21485,19440
22/08/2005,16,21188,19485
22/08/2005,17,21072,19337
22/08/2005,18,20514,18858
22/08/2005,19,20011,18247
22/08/2005,20,20177,18576
22/08/2005,21,20206,18642
22/08/2005,22,19367,17499
22/08/2005,23,18345,15991
22/08/2005,24,17289,14943
23/08/2005,1,16909,14563
23/08/2005,2,16583,14431
23/08/2005,3,16072,14145
23/08/2005,4,15731,14129
23/08/2005,5,16174,14422
23/08/2005,6,17364,15412
23/08/2005,7,18365,16508
23/08/2005,8,19190,17741
23/08/2005,9,20085,18446
23/08/2005,10,20545,19009
23/08/2005,11,21305,19390
23/08/2005,12,21238,19381
23/08/2005,13,21506,19415
23/08/2005,14,21450,19256
23/08/2005,15,21692,19260
23/08/2005,16,21745,19280
23/08/2005,17,21386,19291
23/08/2005,18,20980,18987
23/08/2005,19,20918,18584
23/08/2005,20,21169,18990
23/08/2005,21,20634,18978
23/08/2005,22,18942,17496
23/08/2005,23,17890,15992
23/08/2005,24,17084,14957
24/08/2005,1,16771,14599
24/08/2005,2,16730,14408
24/08/2005,3,16371,14229
24/08/2005,4,16455,14238
24/08/2005,5,16735,14509
24/08/2005,6,17623,15311
24/08/2005,7,17801,16454
24/08/2005,8,19174,17831
24/08/2005,9,20130,18574
24/08/2005,10,20921,19139
24/08/2005,11,21358,19633
24/08/2005,12,21464,19651
24/08/2005,13,21480,19895
24/08/2005,14,21642,19957
24/08/2005,15,21717,20024
24/08/2005,16,21966,20255
24/08/2005,17,22008,20242
24/08/2005,18,21671,19819
24/08/2005,19,21187,19330
24/08/2005,20,20989,19470
24/08/2005,21,20773,19230
24/08/2005,22,19802,17807
24/08/2005,23,18066,16284
24/08/2005,24,17798,15462
25/08/2005,1,17206,15097
25/08/2005,2,16746,14586
25/08/2005,3,16320,14216
25/08/2005,4,16387,14233
25/08/2005,5,16553,14626
25/08/2005,6,17647,15744
25/08/2005,7,18634,16694
25/08/2005,8,19975,18144
25/08/2005,9,20891,19118
25/08/2005,10,21495,19719
25/08/2005,11,22085,20192
25/08/2005,12,22198,20350
25/08/2005,13,22283,20455
25/08/2005,14,22200,20622
25/08/2005,15,22112,20693
25/08/2005,16,21649,20711
25/08/2005,17,21670,20588
25/08/2005,18,20962,19958
25/08/2005,19,20222,19319
25/08/2005,20,20559,19786
25/08/2005,21,20623,19711
25/08/2005,22,19836,18360
25/08/2005,23,18439,16829
25/08/2005,24,17932,15952
26/08/2005,1,17310,15346
26/08/2005,2,16994,14925
26/08/2005,3,16798,14591
26/08/2005,4,16601,14520
26/08/2005,5,16746,14989
26/08/2005,6,17501,16020
26/08/2005,7,18587,16979
26/08/2005,8,20121,18411
26/08/2005,9,21202,19458
26/08/2005,10,21861,20328
26/08/2005,11,22061,20778
26/08/2005,12,21989,20981
26/08/2005,13,22133,21300
26/08/2005,14,22068,21485
26/08/2005,15,21991,21468
26/08/2005,16,22031,21446
26/08/2005,17,22133,21340
26/08/2005,18,21555,20862
26/08/2005,19,21023,20264
26/08/2005,20,21037,20344
26/08/2005,21,20701,20018
26/08/2005,22,20041,18792
26/08/2005,23,19256,17336
26/08/2005,24,18272,16294
27/08/2005,1,17722,15643
27/08/2005,2,17400,15181
27/08/2005,3,17080,14732
27/08/2005,4,16880,14511
27/08/2005,5,16899,14551
27/08/2005,6,16336,14641
27/08/2005,7,17316,15108
27/08/2005,8,18162,16344
27/08/2005,9,19207,17687
27/08/2005,10,20439,18691
27/08/2005,11,20703,19076
27/08/2005,12,20616,19209
27/08/2005,13,20177,18953
27/08/2005,14,20067,18605
27/08/2005,15,19930,18197
27/08/2005,16,19896,18302
27/08/2005,17,20227,18669
27/08/2005,18,20219,18341
27/08/2005,19,19577,18017
27/08/2005,20,19763,18135
27/08/2005,21,19692,18064
27/08/2005,22,18991,17196
27/08/2005,23,17805,16095
27/08/2005,24,17552,15523
28/08/2005,1,17278,14929
28/08/2005,2,16586,14388
28/08/2005,3,16142,13917
28/08/2005,4,15215,13817
28/08/2005,5,14577,13487
28/08/2005,6,14899,13812
28/08/2005,7,15407,13933
28/08/2005,8,16703,15123
28/08/2005,9,17736,16576
28/08/2005,10,18769,17645
28/08/2005,11,19453,18305
28/08/2005,12,19484,18610
28/08/2005,13,19413,18888
28/08/2005,14,19889,19061
28/08/2005,15,20171,19258
28/08/2005,16,20441,19521
28/08/2005,17,20840,19824
28/08/2005,18,20474,19631
28/08/2005,19,19844,19096
28/08/2005,20,20131,19483
28/08/2005,21,20236,19396
28/08/2005,22,19631,18455
28/08/2005,23,18597,17168
28/08/2005,24,17928,16208
29/08/2005,1,17841,15616
29/08/2005,2,17426,15256
29/08/2005,3,16964,14985
29/08/2005,4,17126,14972
29/08/2005,5,17400,15423
29/08/2005,6,18491,16279
29/08/2005,7,18625,17548
29/08/2005,8,19725,19145
29/08/2005,9,20740,20105
29/08/2005,10,21595,21056
29/08/2005,11,22141,21802
29/08/2005,12,22343,22160
29/08/2005,13,23263,22830
29/08/2005,14,23248,22810
29/08/2005,15,23282,22819
29/08/2005,16,23276,22913
29/08/2005,17,23683,22854
29/08/2005,18,22862,22169
29/08/2005,19,22405,21521
29/08/2005,20,22054,21860
29/08/2005,21,21401,21240
29/08/2005,22,20025,19685
29/08/2005,23,19078,18136
29/08/2005,24,18484,17018
30/08/2005,1,18080,16226
30/08/2005,2,17635,15769
30/08/2005,3,17795,15337
30/08/2005,4,17646,15296
30/08/2005,5,17821,15573
30/08/2005,6,18360,16408
30/08/2005,7,19154,17733
30/08/2005,8,20175,19219
30/08/2005,9,20967,20082
30/08/2005,10,21606,21021
30/08/2005,11,22190,21605
30/08/2005,12,22405,21774
30/08/2005,13,22439,22058
30/08/2005,14,22311,22068
30/08/2005,15,22947,22123
30/08/2005,16,23082,22169
30/08/2005,17,22902,21864
30/08/2005,18,21847,21404
30/08/2005,19,21611,21058
30/08/2005,20,22046,21443
30/08/2005,21,21605,20952
30/08/2005,22,20637,19633
30/08/2005,23,19595,18015
30/08/2005,24,18844,17114
31/08/2005,1,18496,16285
31/08/2005,2,18520,15918
31/08/2005,3,18012,15541
31/08/2005,4,17766,15338
31/08/2005,5,18177,15771
31/08/2005,6,19083,16814
31/08/2005,7,19893,18105
31/08/2005,8,20185,19189
31/08/2005,9,20078,19660
31/08/2005,10,20339,20216
31/08/2005,11,21087,20589
31/08/2005,12,21924,20801
31/08/2005,13,22440,21218
31/08/2005,14,22702,21462
31/08/2005,15,22429,21332
31/08/2005,16,22043,21421
31/08/2005,17,22465,21643
31/08/2005,18,21354,20823
31/08/2005,19,20566,20170
31/08/2005,20,21227,20485
31/08/2005,21,20513,20080
31/08/2005,22,19545,18774
31/08/2005,23,18874,17264
31/08/2005,24,17632,16283
01/09/2005,1,17353,15452
01/09/2005,2,16863,15063
01/09/2005,3,16648,14745
01/09/2005,4,16737,14771
01/09/2005,5,17423,15058
01/09/2005,6,18159,15932
01/09/2005,7,18806,16977
01/09/2005,8,19544,18365
01/09/2005,9,20077,19365
01/09/2005,10,21136,20248
01/09/2005,11,21379,20607
01/09/2005,12,21504,20722
01/09/2005,13,21745,21072
01/09/2005,14,21590,21217
01/09/2005,15,21711,21388
01/09/2005,16,21801,21478
01/09/2005,17,21672,21349
01/09/2005,18,21204,20884
01/09/2005,19,20668,20295
01/09/2005,20,20988,20668
01/09/2005,21,20946,20323
01/09/2005,22,20014,18871
01/09/2005,23,19196,17426
01/09/2005,24,18184,16182
02/09/2005,1,17393,15596
02/09/2005,2,17004,15258
02/09/2005,3,17073,14709
02/09/2005,4,16773,14557
02/09/2005,5,17171,14961
02/09/2005,6,18258,15937
02/09/2005,7,18805,16973
02/09/2005,8,19618,18485
02/09/2005,9,20418,19377
02/09/2005,10,21166,20109
02/09/2005,11,21785,20633
02/09/2005,12,21853,20724
02/09/2005,13,21653,20792
02/09/2005,14,21323,20594
02/09/2005,15,21006,20341
02/09/2005,16,21027,20019
02/09/2005,17,21219,19734
02/09/2005,18,20367,18993
02/09/2005,19,19822,18519
02/09/2005,20,19854,18922
02/09/2005,21,19622,18433
02/09/2005,22,19069,17319
02/09/2005,23,17955,15941
02/09/2005,24,16700,14844
03/09/2005,1,15904,14256
03/09/2005,2,15617,13906
03/09/2005,3,15656,13589
03/09/2005,4,15259,13493
03/09/2005,5,15474,13607
03/09/2005,6,15599,13890
03/09/2005,7,16121,14268
03/09/2005,8,17163,15484
03/09/2005,9,18342,16630
03/09/2005,10,19314,17322
03/09/2005,11,19683,17652
03/09/2005,12,19856,17839
03/09/2005,13,19435,17785
03/09/2005,14,19234,17502
03/09/2005,15,19193,17530
03/09/2005,16,19626,17597
03/09/2005,17,19473,17742
03/09/2005,18,19253,17374
03/09/2005,19,18578,16845
03/09/2005,20,18964,17269
03/09/2005,21,19012,16859
03/09/2005,22,17725,15907
03/09/2005,23,16711,15014
03/09/2005,24,16305,14288
04/09/2005,1,15771,13698
04/09/2005,2,15378,13325
04/09/2005,3,15060,13025
04/09/2005,4,14949,12933
04/09/2005,5,14954,12889
04/09/2005,6,15025,12961
04/09/2005,7,14510,13153
04/09/2005,8,15980,14113
04/09/2005,9,17092,15190
04/09/2005,10,17799,15749
04/09/2005,11,18426,16083
04/09/2005,12,18686,16254
04/09/2005,13,18586,16234
04/09/2005,14,18345,16248
04/09/2005,15,18692,16258
04/09/2005,16,18944,16496
04/09/2005,17,18963,16646
04/09/2005,18,18182,16452
04/09/2005,19,17934,16246
04/09/2005,20,18711,16623
04/09/2005,21,18112,16288
04/09/2005,22,17714,15598
04/09/2005,23,16606,14623
04/09/2005,24,15757,13908
05/09/2005,1,15203,13420
05/09/2005,2,14960,12894
05/09/2005,3,14743,12638
05/09/2005,4,14669,12543
05/09/2005,5,14557,12541
05/09/2005,6,14836,12770
05/09/2005,7,14925,12858
05/09/2005,8,15875,13802
05/09/2005,9,16682,14975
05/09/2005,10,17901,15977
05/09/2005,11,18509,16491
05/09/2005,12,18978,16754
05/09/2005,13,18725,16733
05/09/2005,14,18389,16636
05/09/2005,15,18673,16725
05/09/2005,16,19049,16935
05/09/2005,17,19280,17386
05/09/2005,18,18597,17203
05/09/2005,19,18209,17169
05/09/2005,20,18754,17946
05/09/2005,21,18202,17394
05/09/2005,22,17404,16353
05/09/2005,23,16691,15262
05/09/2005,24,16230,14430
06/09/2005,1,15655,13870
06/09/2005,2,15336,13725
06/09/2005,3,15141,13596
06/09/2005,4,15293,13745
06/09/2005,5,15764,14203
06/09/2005,6,16735,15543
06/09/2005,7,17617,17135
06/09/2005,8,18852,18259
06/09/2005,9,19469,19004
06/09/2005,10,20528,19678
06/09/2005,11,21032,20275
06/09/2005,12,21062,20498
06/09/2005,13,21197,20794
06/09/2005,14,21365,20900
06/09/2005,15,21515,21000
06/09/2005,16,21718,21316
06/09/2005,17,21819,21357
06/09/2005,18,21281,20862
06/09/2005,19,20700,20185
06/09/2005,20,21253,20789
06/09/2005,21,20428,19858
06/09/2005,22,19109,18536
06/09/2005,23,18071,17082
06/09/2005,24,17049,15888
07/09/2005,1,17178,15322
07/09/2005,2,17087,14968
07/09/2005,3,16582,14640
07/09/2005,4,16718,14654
07/09/2005,5,16796,15113
07/09/2005,6,17577,16127
07/09/2005,7,18620,17547
07/09/2005,8,19498,18575
07/09/2005,9,20260,19445
07/09/2005,10,20711,20201
07/09/2005,11,21187,20818
07/09/2005,12,21365,21005
07/09/2005,13,21798,21288
07/09/2005,14,22228,21768
07/09/2005,15,22291,21931
07/09/2005,16,22573,22213
07/09/2005,17,22571,22186
07/09/2005,18,21721,21361
07/09/2005,19,21334,20907
07/09/2005,20,21791,21431
07/09/2005,21,20952,20492
07/09/2005,22,19235,18914
07/09/2005,23,18263,17305
07/09/2005,24,17642,16135
08/09/2005,1,17625,15561
08/09/2005,2,17335,15249
08/09/2005,3,17187,14913
08/09/2005,4,16662,15019
08/09/2005,5,17124,15326
08/09/2005,6,17991,16575
08/09/2005,7,19374,18415
08/09/2005,8,19179,18920
08/09/2005,9,19223,19025
08/09/2005,10,19777,19584
08/09/2005,11,20049,19856
08/09/2005,12,20166,20112
08/09/2005,13,20486,20293
08/09/2005,14,20574,20381
08/09/2005,15,20665,20472
08/09/2005,16,21009,20766
08/09/2005,17,21020,20827
08/09/2005,18,20422,20239
08/09/2005,19,20153,19900
08/09/2005,20,20519,20256
08/09/2005,21,19702,19509
08/09/2005,22,18440,18305
08/09/2005,23,17709,16667
08/09/2005,24,17078,15624
09/09/2005,1,16829,15001
09/09/2005,2,16595,14648
09/09/2005,3,16287,14338
09/09/2005,4,16391,14294
09/09/2005,5,17019,14917
09/09/2005,6,17781,15980
09/09/2005,7,18580,17296
09/09/2005,8,18595,18173
09/09/2005,9,19246,19058
09/09/2005,10,19811,19618
09/09/2005,11,20157,19973
09/09/2005,12,20295,20112
09/09/2005,13,20637,20321
09/09/2005,14,20653,20320
09/09/2005,15,20446,20263
09/09/2005,16,20594,20411
09/09/2005,17,20287,20055
09/09/2005,18,19703,19470
09/09/2005,19,19332,19074
09/09/2005,20,19898,19640
09/09/2005,21,18968,18634
09/09/2005,22,17888,17483
09/09/2005,23,17058,16007
09/09/2005,24,16136,14885
10/09/2005,1,16171,14415
10/09/2005,2,15891,14046
10/09/2005,3,15357,13577
10/09/2005,4,15018,13477
10/09/2005,5,15487,13592
10/09/2005,6,16147,14028
10/09/2005,7,16032,14425
10/09/2005,8,17147,15821
10/09/2005,9,17956,16842
10/09/2005,10,18152,17485
10/09/2005,11,18636,17809
10/09/2005,12,18833,17760
10/09/2005,13,18784,17744
10/09/2005,14,18722,17734
10/09/2005,15,18404,17659
10/09/2005,16,18166,17591
10/09/2005,17,18475,17589
10/09/2005,18,18129,17170
10/09/2005,19,17723,16815
10/09/2005,20,18388,17457
10/09/2005,21,17963,16790
10/09/2005,22,17135,15929
10/09/2005,23,16447,15071
10/09/2005,24,16202,14143
11/09/2005,1,15309,13403
11/09/2005,2,15014,13063
11/09/2005,3,14599,12801
11/09/2005,4,14374,12743
11/09/2005,5,14640,12831
11/09/2005,6,14742,13141
11/09/2005,7,14737,13466
11/09/2005,8,15498,14631
11/09/2005,9,16983,15814
11/09/2005,10,17591,16442
11/09/2005,11,18624,17010
11/09/2005,12,19064,17538
11/09/2005,13,18314,17599
11/09/2005,14,18444,17647
11/09/2005,15,18768,18000
11/09/2005,16,18920,18150
11/09/2005,17,19091,18382
11/09/2005,18,18839,18130
11/09/2005,19,18586,18012
11/09/2005,20,19237,18813
11/09/2005,21,18563,18139
11/09/2005,22,17592,17125
11/09/2005,23,16601,15871
11/09/2005,24,16590,15371
12/09/2005,1,16371,14905
12/09/2005,2,15672,14456
12/09/2005,3,15349,14133
12/09/2005,4,15450,14229
12/09/2005,5,16235,14901
12/09/2005,6,17439,16373
12/09/2005,7,18587,18075
12/09/2005,8,19282,19138
12/09/2005,9,20117,19924
12/09/2005,10,20981,20788
12/09/2005,11,21872,21529
12/09/2005,12,22188,21945
12/09/2005,13,22887,22644
12/09/2005,14,23262,23019
12/09/2005,15,23531,23325
12/09/2005,16,23523,23404
12/09/2005,17,23589,23396
12/09/2005,18,23140,22965
12/09/2005,19,22750,22557
12/09/2005,20,23296,23103
12/09/2005,21,22281,22088
12/09/2005,22,20783,20335
12/09/2005,23,19064,18529
12/09/2005,24,17947,17305
13/09/2005,1,17327,16415
13/09/2005,2,17245,15883
13/09/2005,3,16721,15359
13/09/2005,4,16518,15306
13/09/2005,5,16932,15591
13/09/2005,6,17690,16983
13/09/2005,7,18856,18412
13/09/2005,8,19723,19579
13/09/2005,9,20445,20369
13/09/2005,10,21545,21394
13/09/2005,11,22271,22107
13/09/2005,12,22587,22533
13/09/2005,13,23381,23327
13/09/2005,14,23749,23545
13/09/2005,15,23743,23639
13/09/2005,16,24018,23914
13/09/2005,17,23937,23783
13/09/2005,18,23120,23066
13/09/2005,19,22724,22650
13/09/2005,20,23052,22998
13/09/2005,21,21836,21782
13/09/2005,22,20734,20215
13/09/2005,23,19045,18326
13/09/2005,24,18244,17275
14/09/2005,1,17264,16411
14/09/2005,2,17219,16016
14/09/2005,3,16866,15584
14/09/2005,4,16758,15476
14/09/2005,5,17270,15845
14/09/2005,6,18512,17411
14/09/2005,7,19535,19040
14/09/2005,8,20085,19986
14/09/2005,9,20887,20808
14/09/2005,10,21676,21617
14/09/2005,11,22499,22440
14/09/2005,12,22912,22853
14/09/2005,13,23367,23263
14/09/2005,14,23270,23166
14/09/2005,15,22898,22744
14/09/2005,16,22721,22542
14/09/2005,17,22285,22181
14/09/2005,18,21615,21491
14/09/2005,19,21429,21305
14/09/2005,20,21657,21533
14/09/2005,21,20525,20401
14/09/2005,22,19147,18840
14/09/2005,23,17864,17245
14/09/2005,24,16818,16169
15/09/2005,1,16890,15671
15/09/2005,2,16704,15160
15/09/2005,3,16767,14882
15/09/2005,4,16605,14766
15/09/2005,5,16677,15182
15/09/2005,6,17490,16376
15/09/2005,7,18300,17827
15/09/2005,8,19003,18424
15/09/2005,9,19474,19030
15/09/2005,10,19879,19760
15/09/2005,11,20250,20146
15/09/2005,12,20184,20130
15/09/2005,13,20503,20449
15/09/2005,14,20652,20598
15/09/2005,15,21130,20751
15/09/2005,16,21289,21008
15/09/2005,17,20941,20823
15/09/2005,18,20516,20112
15/09/2005,19,20579,20115
