Date,Hour,Ontario Demand
06/07/2014,6,11321
06/07/2014,7,12000
06/07/2014,8,12958
06/07/2014,9,14123
06/07/2014,10,14760
06/07/2014,11,15314
06/07/2014,12,15605
06/07/2014,13,15847
06/07/2014,14,15936
06/07/2014,15,16158
06/07/2014,16,16432
06/07/2014,17,16845
06/07/2014,18,16986
06/07/2014,19,16947
06/07/2014,20,16655
06/07/2014,21,17074
06/07/2014,22,16470
06/07/2014,23,15346
06/07/2014,24,14232
07/07/2014,1,13637
07/07/2014,2,13244
07/07/2014,3,13044
07/07/2014,4,13019
07/07/2014,5,13482
07/07/2014,6,14532
07/07/2014,7,15844
07/07/2014,8,16634
07/07/2014,9,17239
07/07/2014,10,17664
07/07/2014,11,18130
07/07/2014,12,18178
07/07/2014,13,18616
07/07/2014,14,19048
07/07/2014,15,19325
07/07/2014,16,19943
07/07/2014,17,20195
07/07/2014,18,19964
07/07/2014,19,19798
07/07/2014,20,19690
07/07/2014,21,19262
07/07/2014,22,18426
07/07/2014,23,16777
07/07/2014,24,15494
08/07/2014,1,14481
08/07/2014,2,13862
08/07/2014,3,13521
08/07/2014,4,13367
08/07/2014,5,13672
08/07/2014,6,14487
08/07/2014,7,15842
08/07/2014,8,16714
08/07/2014,9,17368
08/07/2014,10,18057
08/07/2014,11,18799
08/07/2014,12,18646
08/07/2014,13,18856
08/07/2014,14,18837
08/07/2014,15,18223
08/07/2014,16,18228
08/07/2014,17,18514
08/07/2014,18,18538
08/07/2014,19,18314
08/07/2014,20,18101
08/07/2014,21,17768
08/07/2014,22,16866
08/07/2014,23,15137
08/07/2014,24,13950
09/07/2014,1,13276
09/07/2014,2,12888
09/07/2014,3,12677
09/07/2014,4,12614
09/07/2014,5,12968
09/07/2014,6,13735
09/07/2014,7,14828
09/07/2014,8,15624
09/07/2014,9,15991
09/07/2014,10,16281
09/07/2014,11,16417
09/07/2014,12,16488
09/07/2014,13,16744
09/07/2014,14,16579
09/07/2014,15,16844
09/07/2014,16,17093
09/07/2014,17,17258
09/07/2014,18,17240
09/07/2014,19,17285
09/07/2014,20,17035
09/07/2014,21,17123
09/07/2014,22,16214
09/07/2014,23,14733
09/07/2014,24,13652
10/07/2014,1,13008
10/07/2014,2,12525
10/07/2014,3,12385
10/07/2014,4,12342
10/07/2014,5,12628
10/07/2014,6,13430
10/07/2014,7,14590
10/07/2014,8,15285
10/07/2014,9,15665
10/07/2014,10,15816
10/07/2014,11,16310
10/07/2014,12,16429
10/07/2014,13,16547
10/07/2014,14,16649
10/07/2014,15,16781
10/07/2014,16,17020
10/07/2014,17,17187
10/07/2014,18,17010
10/07/2014,19,17161
10/07/2014,20,16942
10/07/2014,21,16960
10/07/2014,22,16186
10/07/2014,23,14676
10/07/2014,24,13556
11/07/2014,1,12896
11/07/2014,2,12419
11/07/2014,3,12248
11/07/2014,4,12122
11/07/2014,5,12552
11/07/2014,6,13213
11/07/2014,7,14483
11/07/2014,8,15513
11/07/2014,9,15904
11/07/2014,10,16447
11/07/2014,11,16726
11/07/2014,12,16828
11/07/2014,13,16950
11/07/2014,14,17029
11/07/2014,15,17288
11/07/2014,16,17761
11/07/2014,17,18025
11/07/2014,18,17983
11/07/2014,19,17780
11/07/2014,20,17436
11/07/2014,21,17103
11/07/2014,22,16351
11/07/2014,23,14910
11/07/2014,24,13820
12/07/2014,1,12971
12/07/2014,2,12457
12/07/2014,3,12200
12/07/2014,4,11954
12/07/2014,5,11945
12/07/2014,6,12097
12/07/2014,7,12933
12/07/2014,8,13992
12/07/2014,9,14929
12/07/2014,10,15619
12/07/2014,11,16206
12/07/2014,12,16644
12/07/2014,13,16760
12/07/2014,14,16910
12/07/2014,15,17206
12/07/2014,16,17693
12/07/2014,17,18105
12/07/2014,18,18012
12/07/2014,19,17470
12/07/2014,20,17137
12/07/2014,21,17227
12/07/2014,22,16464
12/07/2014,23,15414
12/07/2014,24,14296
13/07/2014,1,13641
13/07/2014,2,13096
13/07/2014,3,12799
13/07/2014,4,12609
13/07/2014,5,12621
13/07/2014,6,12734
13/07/2014,7,13036
13/07/2014,8,13897
13/07/2014,9,14688
13/07/2014,10,15735
13/07/2014,11,16643
13/07/2014,12,17145
13/07/2014,13,17345
13/07/2014,14,17647
13/07/2014,15,17807
13/07/2014,16,18194
13/07/2014,17,18677
13/07/2014,18,18871
13/07/2014,19,18689
13/07/2014,20,18246
13/07/2014,21,18167
13/07/2014,22,17318
13/07/2014,23,15744
13/07/2014,24,14471
14/07/2014,1,13721
14/07/2014,2,13264
14/07/2014,3,12877
14/07/2014,4,12793
14/07/2014,5,13126
14/07/2014,6,13878
14/07/2014,7,15083
14/07/2014,8,16016
14/07/2014,9,16414
14/07/2014,10,16744
14/07/2014,11,17180
14/07/2014,12,17493
14/07/2014,13,17649
14/07/2014,14,17728
14/07/2014,15,17776
14/07/2014,16,18208
14/07/2014,17,18506
14/07/2014,18,18420
14/07/2014,19,18338
14/07/2014,20,18011
14/07/2014,21,17831
14/07/2014,22,16846
14/07/2014,23,15344
14/07/2014,24,14059
15/07/2014,1,13340
15/07/2014,2,12948
15/07/2014,3,12761
15/07/2014,4,12717
15/07/2014,5,12997
15/07/2014,6,13885
15/07/2014,7,14965
15/07/2014,8,15735
15/07/2014,9,16194
15/07/2014,10,16649
15/07/2014,11,16877
15/07/2014,12,17105
15/07/2014,13,17326
15/07/2014,14,17477
15/07/2014,15,17368
15/07/2014,16,17575
15/07/2014,17,17756
15/07/2014,18,17413
15/07/2014,19,17306
15/07/2014,20,17016
15/07/2014,21,17160
15/07/2014,22,16182
15/07/2014,23,14658
15/07/2014,24,13620
16/07/2014,1,13008
16/07/2014,2,12631
16/07/2014,3,12444
16/07/2014,4,12378
16/07/2014,5,12696
16/07/2014,6,13451
16/07/2014,7,14582
16/07/2014,8,15391
16/07/2014,9,15850
16/07/2014,10,16059
16/07/2014,11,16432
16/07/2014,12,16543
16/07/2014,13,16462
16/07/2014,14,16359
16/07/2014,15,16622
16/07/2014,16,16843
16/07/2014,17,16859
16/07/2014,18,16648
16/07/2014,19,16556
16/07/2014,20,16463
16/07/2014,21,16646
16/07/2014,22,15746
16/07/2014,23,14509
16/07/2014,24,13327
17/07/2014,1,12692
17/07/2014,2,12336
17/07/2014,3,12192
17/07/2014,4,12116
17/07/2014,5,12391
17/07/2014,6,13094
17/07/2014,7,14350
17/07/2014,8,15247
17/07/2014,9,15671
17/07/2014,10,15994
17/07/2014,11,16142
17/07/2014,12,16350
17/07/2014,13,16463
17/07/2014,14,16344
17/07/2014,15,16353
17/07/2014,16,16668
17/07/2014,17,16859
17/07/2014,18,16838
17/07/2014,19,16985
17/07/2014,20,16748
17/07/2014,21,16965
17/07/2014,22,16051
17/07/2014,23,14509
17/07/2014,24,13422
18/07/2014,1,12791
18/07/2014,2,12508
18/07/2014,3,12335
18/07/2014,4,12146
18/07/2014,5,12566
18/07/2014,6,13191
18/07/2014,7,14484
18/07/2014,8,15364
18/07/2014,9,15750
18/07/2014,10,16112
18/07/2014,11,16514
18/07/2014,12,16714
18/07/2014,13,16875
18/07/2014,14,16874
18/07/2014,15,16992
18/07/2014,16,17347
18/07/2014,17,17494
18/07/2014,18,17427
18/07/2014,19,17020
18/07/2014,20,16782
18/07/2014,21,16814
18/07/2014,22,15932
18/07/2014,23,14606
18/07/2014,24,13515
19/07/2014,1,12811
19/07/2014,2,12531
19/07/2014,3,12151
19/07/2014,4,12057
19/07/2014,5,12091
19/07/2014,6,12172
19/07/2014,7,12873
19/07/2014,8,13730
19/07/2014,9,14378
19/07/2014,10,14870
19/07/2014,11,15333
19/07/2014,12,15489
19/07/2014,13,15507
19/07/2014,14,15488
19/07/2014,15,15505
19/07/2014,16,15607
19/07/2014,17,15784
19/07/2014,18,15647
19/07/2014,19,15461
19/07/2014,20,15576
19/07/2014,21,15548
19/07/2014,22,14834
19/07/2014,23,13981
19/07/2014,24,13154
20/07/2014,1,12564
20/07/2014,2,12247
20/07/2014,3,12111
20/07/2014,4,11993
20/07/2014,5,11929
20/07/2014,6,11994
20/07/2014,7,12383
20/07/2014,8,13399
20/07/2014,9,14107
20/07/2014,10,14458
20/07/2014,11,15147
20/07/2014,12,15587
20/07/2014,13,15815
20/07/2014,14,15885
20/07/2014,15,16028
20/07/2014,16,16327
20/07/2014,17,16772
20/07/2014,18,16875
20/07/2014,19,16670
20/07/2014,20,16640
20/07/2014,21,17006
20/07/2014,22,16053
20/07/2014,23,14909
20/07/2014,24,13917
21/07/2014,1,13325
21/07/2014,2,13142
21/07/2014,3,12998
21/07/2014,4,12935
21/07/2014,5,13244
21/07/2014,6,14107
21/07/2014,7,15338
21/07/2014,8,16360
21/07/2014,9,17148
21/07/2014,10,17834
21/07/2014,11,18472
21/07/2014,12,18907
21/07/2014,13,19299
21/07/2014,14,19461
21/07/2014,15,19770
21/07/2014,16,20061
21/07/2014,17,20297
21/07/2014,18,20383
21/07/2014,19,20388
21/07/2014,20,20047
21/07/2014,21,20056
21/07/2014,22,18848
21/07/2014,23,17143
21/07/2014,24,15630
22/07/2014,1,14828
22/07/2014,2,14331
22/07/2014,3,13799
22/07/2014,4,13758
22/07/2014,5,13990
22/07/2014,6,14627
22/07/2014,7,16054
22/07/2014,8,17422
22/07/2014,9,18394
22/07/2014,10,19227
22/07/2014,11,20049
22/07/2014,12,20392
22/07/2014,13,20444
22/07/2014,14,20436
22/07/2014,15,20582
22/07/2014,16,20866
22/07/2014,17,21300
22/07/2014,18,21293
22/07/2014,19,21049
22/07/2014,20,20896
22/07/2014,21,20999
22/07/2014,22,19543
22/07/2014,23,18080
22/07/2014,24,16789
23/07/2014,1,15945
23/07/2014,2,15265
23/07/2014,3,14937
23/07/2014,4,14911
23/07/2014,5,15158
23/07/2014,6,15868
23/07/2014,7,17153
23/07/2014,8,17746
23/07/2014,9,17931
23/07/2014,10,18182
23/07/2014,11,18319
23/07/2014,12,18415
23/07/2014,13,18280
23/07/2014,14,18275
23/07/2014,15,18288
23/07/2014,16,18024
23/07/2014,17,18009
23/07/2014,18,17650
23/07/2014,19,17594
23/07/2014,20,17699
23/07/2014,21,17521
23/07/2014,22,16621
23/07/2014,23,15077
23/07/2014,24,13885
24/07/2014,1,13067
24/07/2014,2,12710
24/07/2014,3,12568
24/07/2014,4,12556
24/07/2014,5,12798
24/07/2014,6,13602
24/07/2014,7,14715
24/07/2014,8,15442
24/07/2014,9,15665
24/07/2014,10,15918
24/07/2014,11,16259
24/07/2014,12,16476
24/07/2014,13,16639
24/07/2014,14,16791
24/07/2014,15,17066
24/07/2014,16,17536
24/07/2014,17,17926
24/07/2014,18,18023
24/07/2014,19,17854
24/07/2014,20,17731
24/07/2014,21,17706
24/07/2014,22,16574
24/07/2014,23,15281
24/07/2014,24,14146
25/07/2014,1,13473
25/07/2014,2,13013
25/07/2014,3,12753
25/07/2014,4,12787
25/07/2014,5,13046
25/07/2014,6,13746
25/07/2014,7,14636
25/07/2014,8,15352
25/07/2014,9,15913
25/07/2014,10,16114
25/07/2014,11,16420
25/07/2014,12,16746
25/07/2014,13,16848
25/07/2014,14,16982
25/07/2014,15,17202
25/07/2014,16,17428
25/07/2014,17,17689
25/07/2014,18,17694
25/07/2014,19,17520
25/07/2014,20,17182
25/07/2014,21,17261
25/07/2014,22,16288
25/07/2014,23,14906
25/07/2014,24,13899
26/07/2014,1,13053
26/07/2014,2,12702
26/07/2014,3,12388
26/07/2014,4,12278
26/07/2014,5,12420
26/07/2014,6,12558
26/07/2014,7,13097
26/07/2014,8,13798
26/07/2014,9,14712
26/07/2014,10,15241
26/07/2014,11,15847
26/07/2014,12,16235
26/07/2014,13,16423
26/07/2014,14,16287
26/07/2014,15,16340
26/07/2014,16,16416
26/07/2014,17,16730
26/07/2014,18,16821
26/07/2014,19,16708
26/07/2014,20,16409
26/07/2014,21,16567
26/07/2014,22,15783
26/07/2014,23,14898
26/07/2014,24,13919
27/07/2014,1,13335
27/07/2014,2,12959
27/07/2014,3,12647
27/07/2014,4,12441
27/07/2014,5,12431
27/07/2014,6,12394
27/07/2014,7,12923
27/07/2014,8,14204
27/07/2014,9,15066
27/07/2014,10,15831
27/07/2014,11,16499
27/07/2014,12,17021
27/07/2014,13,17224
27/07/2014,14,17440
27/07/2014,15,17756
27/07/2014,16,18396
27/07/2014,17,18649
27/07/2014,18,18590
27/07/2014,19,18115
27/07/2014,20,17830
27/07/2014,21,17482
27/07/2014,22,16601
27/07/2014,23,15347
27/07/2014,24,14147
28/07/2014,1,13694
28/07/2014,2,13113
28/07/2014,3,13100
28/07/2014,4,12934
28/07/2014,5,13121
28/07/2014,6,13916
28/07/2014,7,14943
28/07/2014,8,15598
28/07/2014,9,16156
28/07/2014,10,16223
28/07/2014,11,16474
28/07/2014,12,16392
28/07/2014,13,16531
28/07/2014,14,16698
28/07/2014,15,16780
28/07/2014,16,16960
28/07/2014,17,16941
28/07/2014,18,16633
28/07/2014,19,16394
28/07/2014,20,16479
28/07/2014,21,16522
28/07/2014,22,15645
28/07/2014,23,14383
28/07/2014,24,13442
29/07/2014,1,12756
29/07/2014,2,12382
29/07/2014,3,12205
29/07/2014,4,12266
29/07/2014,5,12594
29/07/2014,6,13449
29/07/2014,7,14448
29/07/2014,8,15086
29/07/2014,9,15357
29/07/2014,10,15701
29/07/2014,11,15988
29/07/2014,12,16145
29/07/2014,13,16327
29/07/2014,14,16446
29/07/2014,15,16458
29/07/2014,16,16507
29/07/2014,17,16613
29/07/2014,18,16444
29/07/2014,19,16408
29/07/2014,20,16669
29/07/2014,21,16653
29/07/2014,22,15732
29/07/2014,23,14431
29/07/2014,24,13362
30/07/2014,1,12755
30/07/2014,2,12529
30/07/2014,3,12350
30/07/2014,4,12334
30/07/2014,5,12764
30/07/2014,6,13718
30/07/2014,7,14555
30/07/2014,8,15331
30/07/2014,9,15980
30/07/2014,10,16399
30/07/2014,11,16656
30/07/2014,12,16883
30/07/2014,13,16914
30/07/2014,14,17007
30/07/2014,15,16893
30/07/2014,16,16946
30/07/2014,17,17398
30/07/2014,18,17244
30/07/2014,19,17136
30/07/2014,20,17046
30/07/2014,21,17293
30/07/2014,22,16154
30/07/2014,23,14731
30/07/2014,24,13756
31/07/2014,1,13053
31/07/2014,2,12547
31/07/2014,3,12264
31/07/2014,4,12365
31/07/2014,5,12714
31/07/2014,6,13473
31/07/2014,7,14271
31/07/2014,8,15243
31/07/2014,9,15726
31/07/2014,10,16100
31/07/2014,11,16408
31/07/2014,12,16530
31/07/2014,13,16676
31/07/2014,14,16791
31/07/2014,15,16851
31/07/2014,16,17285
31/07/2014,17,17522
31/07/2014,18,17515
31/07/2014,19,17548
31/07/2014,20,17441
31/07/2014,21,17628
31/07/2014,22,16515
31/07/2014,23,15269
31/07/2014,24,14070
01/08/2014,1,13338
01/08/2014,2,13049
01/08/2014,3,12788
01/08/2014,4,12655
01/08/2014,5,13011
01/08/2014,6,13556
01/08/2014,7,14464
01/08/2014,8,15612
01/08/2014,9,16439
01/08/2014,10,16916
01/08/2014,11,17358
01/08/2014,12,17764
01/08/2014,13,18040
01/08/2014,14,18257
01/08/2014,15,18403
01/08/2014,16,18545
01/08/2014,17,18360
01/08/2014,18,18044
01/08/2014,19,17775
01/08/2014,20,17628
01/08/2014,21,17688
01/08/2014,22,16522
01/08/2014,23,15133
01/08/2014,24,14027
02/08/2014,1,13335
02/08/2014,2,12921
02/08/2014,3,12640
02/08/2014,4,12457
02/08/2014,5,12410
02/08/2014,6,12450
02/08/2014,7,12900
02/08/2014,8,13893
02/08/2014,9,14695
02/08/2014,10,15295
02/08/2014,11,15882
02/08/2014,12,16273
02/08/2014,13,16473
02/08/2014,14,16598
02/08/2014,15,16633
02/08/2014,16,16806
02/08/2014,17,16894
02/08/2014,18,16702
02/08/2014,19,16374
02/08/2014,20,16250
02/08/2014,21,16417
02/08/2014,22,15609
02/08/2014,23,14602
02/08/2014,24,13757
03/08/2014,1,13104
03/08/2014,2,12573
03/08/2014,3,12292
03/08/2014,4,12138
03/08/2014,5,12278
03/08/2014,6,12169
03/08/2014,7,12597
03/08/2014,8,13251
03/08/2014,9,14006
03/08/2014,10,14603
03/08/2014,11,15352
03/08/2014,12,15833
03/08/2014,13,16028
03/08/2014,14,16118
03/08/2014,15,16331
03/08/2014,16,16541
03/08/2014,17,16953
03/08/2014,18,17015
03/08/2014,19,16797
03/08/2014,20,16508
03/08/2014,21,16810
03/08/2014,22,15970
03/08/2014,23,15026
03/08/2014,24,14055
04/08/2014,1,13362
04/08/2014,2,12980
04/08/2014,3,12716
04/08/2014,4,12618
04/08/2014,5,12699
04/08/2014,6,12683
04/08/2014,7,13147
04/08/2014,8,13990
04/08/2014,9,14993
04/08/2014,10,15863
04/08/2014,11,16610
04/08/2014,12,17317
04/08/2014,13,17482
04/08/2014,14,17729
04/08/2014,15,17459
04/08/2014,16,17544
04/08/2014,17,17861
04/08/2014,18,17471
04/08/2014,19,17214
04/08/2014,20,17026
04/08/2014,21,17357
04/08/2014,22,16348
04/08/2014,23,15016
04/08/2014,24,14033
05/08/2014,1,13439
05/08/2014,2,13113
05/08/2014,3,12966
05/08/2014,4,12921
05/08/2014,5,13195
05/08/2014,6,13927
05/08/2014,7,15249
05/08/2014,8,16177
05/08/2014,9,16593
05/08/2014,10,17192
05/08/2014,11,17649
05/08/2014,12,17547
05/08/2014,13,17581
05/08/2014,14,17499
05/08/2014,15,17692
05/08/2014,16,18317
05/08/2014,17,18808
05/08/2014,18,18668
05/08/2014,19,18367
05/08/2014,20,18073
05/08/2014,21,18186
05/08/2014,22,16859
05/08/2014,23,15447
05/08/2014,24,14162
06/08/2014,1,13617
06/08/2014,2,13207
06/08/2014,3,13006
06/08/2014,4,12868
06/08/2014,5,13124
06/08/2014,6,14019
06/08/2014,7,15059
06/08/2014,8,15855
06/08/2014,9,16502
06/08/2014,10,16999
06/08/2014,11,17348
06/08/2014,12,17555
06/08/2014,13,17810
06/08/2014,14,18073
06/08/2014,15,18277
06/08/2014,16,18624
06/08/2014,17,18911
06/08/2014,18,18539
06/08/2014,19,18199
06/08/2014,20,18117
06/08/2014,21,18100
06/08/2014,22,16950
06/08/2014,23,15374
06/08/2014,24,14322
07/08/2014,1,13610
07/08/2014,2,13145
07/08/2014,3,12849
07/08/2014,4,12863
07/08/2014,5,13195
07/08/2014,6,13983
07/08/2014,7,15127
07/08/2014,8,16102
07/08/2014,9,16631
07/08/2014,10,17011
07/08/2014,11,17368
07/08/2014,12,17590
07/08/2014,13,17938
07/08/2014,14,17905
07/08/2014,15,18003
07/08/2014,16,18245
07/08/2014,17,18420
07/08/2014,18,18205
07/08/2014,19,17942
07/08/2014,20,17941
07/08/2014,21,17997
07/08/2014,22,16760
07/08/2014,23,15295
07/08/2014,24,14224
08/08/2014,1,13514
08/08/2014,2,13076
08/08/2014,3,12839
08/08/2014,4,12718
08/08/2014,5,13108
08/08/2014,6,13741
08/08/2014,7,14653
08/08/2014,8,15505
08/08/2014,9,16058
08/08/2014,10,16571
08/08/2014,11,17010
08/08/2014,12,17223
08/08/2014,13,17476
08/08/2014,14,17653
08/08/2014,15,17871
08/08/2014,16,18182
08/08/2014,17,18437
08/08/2014,18,18332
08/08/2014,19,18148
08/08/2014,20,17913
08/08/2014,21,17665
08/08/2014,22,16433
08/08/2014,23,15047
08/08/2014,24,13927
09/08/2014,1,13138
09/08/2014,2,12758
09/08/2014,3,12375
09/08/2014,4,12236
09/08/2014,5,12290
09/08/2014,6,12378
09/08/2014,7,12839
09/08/2014,8,13767
09/08/2014,9,14724
09/08/2014,10,15419
09/08/2014,11,15834
09/08/2014,12,16022
09/08/2014,13,16252
09/08/2014,14,16371
09/08/2014,15,16514
09/08/2014,16,16897
09/08/2014,17,17430
09/08/2014,18,17525
09/08/2014,19,17351
09/08/2014,20,16930
09/08/2014,21,16829
09/08/2014,22,15818
09/08/2014,23,14725
09/08/2014,24,13692
10/08/2014,1,12982
10/08/2014,2,12492
10/08/2014,3,12134
10/08/2014,4,12028
10/08/2014,5,12010
10/08/2014,6,11866
10/08/2014,7,12136
10/08/2014,8,13129
10/08/2014,9,14263
10/08/2014,10,15066
10/08/2014,11,15596
10/08/2014,12,16162
10/08/2014,13,16308
10/08/2014,14,16677
10/08/2014,15,17106
10/08/2014,16,17711
10/08/2014,17,18225
10/08/2014,18,18362
10/08/2014,19,18117
10/08/2014,20,17922
10/08/2014,21,17804
10/08/2014,22,16777
10/08/2014,23,15350
10/08/2014,24,14367
11/08/2014,1,13666
11/08/2014,2,13291
11/08/2014,3,13103
11/08/2014,4,13059
11/08/2014,5,13416
11/08/2014,6,14395
11/08/2014,7,15559
11/08/2014,8,16635
11/08/2014,9,17509
11/08/2014,10,18211
11/08/2014,11,18824
11/08/2014,12,19324
11/08/2014,13,19767
11/08/2014,14,19466
11/08/2014,15,19355
11/08/2014,16,19535
11/08/2014,17,19617
11/08/2014,18,19392
11/08/2014,19,19058
11/08/2014,20,19345
11/08/2014,21,19001
11/08/2014,22,17924
11/08/2014,23,16364
11/08/2014,24,15070
12/08/2014,1,14284
12/08/2014,2,13714
12/08/2014,3,13542
12/08/2014,4,13403
12/08/2014,5,13804
12/08/2014,6,14960
12/08/2014,7,16087
12/08/2014,8,17094
12/08/2014,9,17641
12/08/2014,10,18301
12/08/2014,11,18696
12/08/2014,12,18987
12/08/2014,13,19340
12/08/2014,14,19469
12/08/2014,15,19379
12/08/2014,16,19211
12/08/2014,17,19313
12/08/2014,18,18970
12/08/2014,19,18713
12/08/2014,20,18784
12/08/2014,21,18509
12/08/2014,22,17229
12/08/2014,23,15762
12/08/2014,24,14640
13/08/2014,1,14007
13/08/2014,2,13348
13/08/2014,3,13012
13/08/2014,4,13036
13/08/2014,5,13357
13/08/2014,6,14373
13/08/2014,7,15308
13/08/2014,8,16272
13/08/2014,9,16548
13/08/2014,10,16869
13/08/2014,11,17122
13/08/2014,12,17235
13/08/2014,13,17379
13/08/2014,14,17181
13/08/2014,15,17152
13/08/2014,16,17262
13/08/2014,17,17341
13/08/2014,18,16957
13/08/2014,19,16960
13/08/2014,20,17096
13/08/2014,21,16864
13/08/2014,22,15847
13/08/2014,23,14530
13/08/2014,24,13651
14/08/2014,1,13028
14/08/2014,2,12678
14/08/2014,3,12420
14/08/2014,4,12308
14/08/2014,5,12698
14/08/2014,6,13699
14/08/2014,7,14597
14/08/2014,8,15346
14/08/2014,9,15525
14/08/2014,10,15777
14/08/2014,11,15912
14/08/2014,12,15982
14/08/2014,13,16093
14/08/2014,14,15948
14/08/2014,15,15891
14/08/2014,16,16189
14/08/2014,17,16322
14/08/2014,18,16066
14/08/2014,19,16294
14/08/2014,20,16559
14/08/2014,21,16515
14/08/2014,22,15457
14/08/2014,23,14237
14/08/2014,24,13209
15/08/2014,1,12719
15/08/2014,2,12353
15/08/2014,3,12056
15/08/2014,4,12081
15/08/2014,5,12473
15/08/2014,6,13361
15/08/2014,7,14187
15/08/2014,8,14988
15/08/2014,9,15405
15/08/2014,10,15570
15/08/2014,11,15736
15/08/2014,12,15830
15/08/2014,13,15824
15/08/2014,14,15756
15/08/2014,15,15796
15/08/2014,16,15844
15/08/2014,17,15897
15/08/2014,18,15834
15/08/2014,19,15893
15/08/2014,20,16108
15/08/2014,21,16017
15/08/2014,22,14738
15/08/2014,23,13696
15/08/2014,24,12741
16/08/2014,1,12147
16/08/2014,2,11837
16/08/2014,3,11604
16/08/2014,4,11527
16/08/2014,5,11578
16/08/2014,6,11868
16/08/2014,7,12316
16/08/2014,8,13188
16/08/2014,9,13990
16/08/2014,10,14505
16/08/2014,11,14847
16/08/2014,12,14860
16/08/2014,13,14819
16/08/2014,14,14697
16/08/2014,15,14712
16/08/2014,16,14875
16/08/2014,17,15188
16/08/2014,18,15195
16/08/2014,19,15009
16/08/2014,20,15213
16/08/2014,21,14971
16/08/2014,22,14337
16/08/2014,23,13562
16/08/2014,24,12703
17/08/2014,1,12106
17/08/2014,2,11771
17/08/2014,3,11497
17/08/2014,4,11362
17/08/2014,5,11382
17/08/2014,6,11447
17/08/2014,7,11782
17/08/2014,8,12660
17/08/2014,9,13350
17/08/2014,10,13946
17/08/2014,11,14342
17/08/2014,12,14178
17/08/2014,13,14405
17/08/2014,14,14368
